Employee Id,Department,Job Title,Hourly Rate 
E04099,Legislative Department,StratAdvsr-Legislative - BU,57.805
E04100,Mayor's Office,Mayoral Staff Asst 2,58.649
E04101,Commnty Asst Resp & Engagmt,911 Emerg Comm Dispatcher I,37.7
E04102,Commnty Asst Resp & Engagmt,911 Emerg Comm Dispatcher II,45.04
E04103,Commnty Asst Resp & Engagmt,911 Emerg Comm Dispatcher II,43.35
E04104,Commnty Asst Resp & Engagmt,911 Emerg Comm Dispatcher I,39.02
E04105,Neighborhoods,"Fin Anlyst,Sr",58.37
E04106,Neighborhoods,Actg Tech II-BU,35.9
E04107,Neighborhoods,"StratAdvsr1,Exempt",56.49
E04108,Seattle Public Library,Librn,50.55
E04109,Seattle Public Library,Library Assoc II,33.15
E04110,Seattle Public Library,Library Assoc II,28.7
E04111,Seattle Public Library,Library Assoc II,33.15
E04112,Seattle Public Library,Library Assoc II,33.15
E04113,Seattle Public Library,Library Tech II,33.66
E04114,Seattle Public Library,AMH Syst Op,27.07
E04115,Seattle Public Library,Delivery Drvr/Drvr II,34.5
E04116,Seattle Public Library,Library Assoc II,28.7
E04117,Seattle Public Library,Public Svcs Prgm Mgr,54.15
E04118,Seattle Public Library,Librn,50.55
E04119,Seattle Public Library,Library Assoc IV,43.85
E04120,Seattle Public Library,Librn,50.55
E04121,Seattle Public Library,Library Assoc IV,39.73
E04122,Seattle Public Library,Accounting Specialist,37.62
E04123,Seattle Public Library,Custodian,31.04
E04124,Seattle Public Library,Security Ofcr-Library,36.16
E04125,Seattle Public Library,Security Ofcr-Library,34.45
E04126,Seattle Public Library,Capital Impr Prjt Mgr,62.44
E04127,Office of Economic Development,Exec Asst,58.65
E04128,Education & Early Learning,"Manager1,Exempt",59.954
E04129,Parks & Recreation,High School Intern *,19.97
E04130,Parks & Recreation,Actg Tech II-BU,34.45
E04131,Parks & Recreation,"Mgmt Systs Anlyst,Asst",43.1
E04132,Parks & Recreation,Capital Prjts Coord,58.41
E04133,Parks & Recreation,Tennis Instructor *,34.02
E04134,Parks & Recreation,Maint Laborer,34.69
E04135,Parks & Recreation,Maint Laborer,34.69
E04136,Parks & Recreation,Maint Laborer,34.69
E04137,Parks & Recreation,Rec Attendant *,24.99
E04138,Parks & Recreation,Maint Laborer,34.69
E04139,Parks & Recreation,Maint Laborer,34.69
E04140,Parks & Recreation,Laborer,30.05
E04141,Parks & Recreation,Installation Maint Wkr,36.04
E04142,Parks & Recreation,Maint Laborer,34.69
E04143,Parks & Recreation,Maint Laborer,34.69
E04144,Parks & Recreation,Truck Drvr,38.91
E04145,Parks & Recreation,Constr&Repair CC,47.09
E04146,Parks & Recreation,Util Laborer,31.85
E04147,Parks & Recreation,Grounds Maint Lead Wkr,38.75
E04148,Parks & Recreation,Parks Maint Aide I *,24.98
E04149,Parks & Recreation,Lifeguard *,24.99
E04150,Parks & Recreation,Lifeguard *,24.99
E04151,Parks & Recreation,Lifeguard *,24.99
E04152,Parks & Recreation,Lifeguard *,24.99
E04153,Parks & Recreation,Lifeguard *,24.99
E04154,Parks & Recreation,Lifeguard *,24.99
E04155,Parks & Recreation,Lifeguard *,24.99
E04156,Parks & Recreation,Cashier *,24.98
E04157,Parks & Recreation,Lifeguard *,24.99
E04158,Parks & Recreation,Lifeguard *,24.99
E04159,Parks & Recreation,Lifeguard *,24.99
E04160,Parks & Recreation,Lifeguard *,24.99
E04161,Parks & Recreation,Lifeguard *,24.99
E04162,Parks & Recreation,Rec Attendant *,24.99
E04163,Parks & Recreation,Rec Attendant *,24.99
E04164,Parks & Recreation,Rec Attendant *,24.99
E04165,Parks & Recreation,Rec Attendant,37.42
E04166,Parks & Recreation,Rec Attendant *,24.99
E04167,Parks & Recreation,Rec Cntr Coord,47.46
E04168,Parks & Recreation,Rec Leader *,31.63
E04169,Parks & Recreation,Rec Attendant *,24.99
E04170,Parks & Recreation,"Rec Prgm Spec,Sr",48.11
E04171,Parks & Recreation,Rec Attendant *,24.99
E04172,Parks & Recreation,Work Trng Enrollee *,19.97
E04173,Parks & Recreation,Human Svcs Prgm Supv,53.61
E04174,Parks & Recreation,Rec Leader *,31.63
E04175,Off of Emergency Mngmnt Dept,"StratAdvsr2,CL&PS L17",61.622
E04176,Ethics & Elections Commission,"StratAdvsr1,Exempt",68.269
E04177,Ethics & Elections Commission,"StratAdvsr3,Exempt",80.25
E04178,Human Services Department,Social Svcs Aide *,28.18
E04179,Human Services Department,"Grants&Contracts Spec,Sr",46.71
E04180,Human Services Department,"Counslr,Sr",48.7
E04181,Human Services Department,"Mgmt Systs Anlyst,Sr BU",60.83
E04182,Human Services Department,"Grants&Contracts Spec,Sr",43.1
E04183,Human Services Department,Actg Tech II-BU,35.9
E04184,Human Services Department,Counslr,45.92
E04185,Human Services Department,Counslr,42.63
E04186,Human Services Department,Counslr,40.97
E04187,Human Services Department,Counslr,40.97
E04188,Human Services Department,Counslr,45.92
E04189,Human Services Department,"Human Svcs Prgm Supv,Sr",57.92
E04190,Human Services Department,Admin Spec III-BU,40.3
E04191,Arts & Culture,Arts Prgm Spec BU,46.71
E04192,Arts & Culture,Arts Conserv Tech,41.49
E04193,Finance & Admin Services,Executive2,97.783
E04194,Finance & Admin Services,Accountant,47.14
E04195,Finance & Admin Services,Executive2,91.677
E04196,Finance & Admin Services,Property Mgmt Spec,57.51
E04197,Finance & Admin Services,Contrl Tech,48.33
E04198,Finance & Admin Services,Laborer,31.13
E04199,Finance & Admin Services,Laborer,31.13
E04200,Finance & Admin Services,Janitor-FAS/CL,27.03
E04201,Finance & Admin Services,"Manager1,General Govt",61.479
E04202,Finance & Admin Services,Auto Mechanic,51.56
E04203,Finance & Admin Services,"Manager3,Exempt",76.365
E04204,Finance & Admin Services,"StratAdvsr1,PC&RM",60.349
E04205,Finance & Admin Services,Executive2,94.495
E04206,Finance & Admin Services,Actg Tech III-BU,39.47
E04207,Finance & Admin Services,Info Technol Prof B-BU,68.875
E04208,Finance & Admin Services,"StratAdvsr1,General Govt",57.376
E04209,Finance & Admin Services,StratAdvsr3 *,67.152
E04210,Finance & Admin Services,Licenses&Standards Inspector,47.78
E04211,Finance & Admin Services,Animal Contrl Ofcr I *,33.84
E04212,Finance & Admin Services,Animal Contrl Ofcr II,50.01
E04213,Finance & Admin Services,"StratAdvsr2,General Govt",69.478
E04214,Seattle Dept of Human Resource,"Workers' Comp Anlyst,Sr",48.44
E04215,Seattle Dept of Human Resource,HRIS Spec,47.56
E04216,City Budget Office,"StratAdvsr2,Exempt-P",69.02
E04217,City Budget Office,"StratAdvsr2,Exempt-P",64.313
E04218,Construction & Inspections,Plng&Dev Spec I,45.71
E04219,Construction & Inspections,Land Use Plnr II,57.25
E04220,Construction & Inspections,"Permit Process Leader, Journey",65.35
E04221,Construction & Inspections,Permit Spec II,45.71
E04222,Construction & Inspections,"Manager2,Engrng&Plans Rev",73.096
E04223,Construction & Inspections,"Publc Relations Spec,Sr",51.22
E04224,Construction & Inspections,"StratAdvsr1,Fin,Bud,&Actg",67.143
E04225,Construction & Inspections,Admin Staff Anlyst,51.22
E04226,Construction & Inspections,"StratAdvsr2,Engrng&Plans Rev",73.096
E04227,Construction & Inspections,"StratAdvsr2,Info Technol",77.049
E04228,Construction & Inspections,"StratAdvsr2,Info Technol",73.096
E04229,Fire Department,Fireftr-Trng Div-80 Hrs,61.05
E04230,Fire Department,Fireftr-Trng Div-80 Hrs,59.98
E04231,Fire Department,Fire Lieut-90.46 Hrs,57.56
E04232,Fire Department,Fireftr-HM-Ap Drvr C-90.46 Hrs,63.04
E04233,Fire Department,Fireftr-FB-90.46 Hrs,52.81
E04234,Fire Department,Fireftr-RB-90.46 Hrs,51.86
E04235,Fire Department,Fire Lieut-VRT-90.46 Hrs,61.37
E04236,Fire Department,Fireftr-RB-90.46 Hrs,52.81
E04237,Fire Department,Fireftr-RB-90.46 Hrs,52.81
E04238,Fire Department,"Fire Capt, Sr-FB-90.46 Hrs",73.93
E04239,Fire Department,Fireftr-ParamedTechSr-90.46,63.75
E04240,Fire Department,Fireftr-Paramed Tech-90.46 Hrs,59.47
E04241,Fire Department,Fireftr-Paramed Tech-90.46 Hrs,58.52
E04242,Fire Department,Fire Lieut Sr-ParaTechSr-90.46,73.88
E04243,Fire Department,Fireftr-90.46 Hrs,50.43
E04244,Fire Department,Fire Capt-90.46 Hrs,70.29
E04245,Fire Department,Fireftr-Ap Drvr C-90.46,60.18
E04246,Fire Department,Fireftr-TRT Dive-90.46 Hrs,53.29
E04247,Fire Department,Fire Lieut-90.46 Hrs,58.51
E04248,Fire Department,Fire Lieut-SLT-90.46 Hrs,64.46
E04249,Fire Department,Fireftr-Ap Drvr C-90.46,53.76
E04250,Fire Department,Fireftr-80 Hrs,53.26
E04251,Fire Department,Fireftr-Ap Drvr C-90.46,60.18
E04252,Fire Department,Fireftr-SLT-90.46 Hrs,56.14
E04253,Fire Department,Mgmt Systs Anlyst,51.22
E04254,Fire Department,Fireftr-Prev Insp I-80 Hrs,68.32
E04255,Fire Department,Fire Lieut-Prev Inspector I 80,69.12
E04256,Fire Department,Fire Protection Engr,61.81
E04257,Fire Department,Fireftr-FIU Prev Insp I-84 Hrs,64.3
E04258,Employees' Retirement System,"StratAdvsr2,Exempt",78.78
E04259,Employees' Retirement System,"Accountant,Sr",51.95
E04260,Employees' Retirement System,"Investments/Debt Dir,Asst",100.677
E04261,Seattle Center,Usher *,24.99
E04262,Seattle Center,Usher *,24.99
E04263,Seattle Center,Stage Tech *,40.94
E04264,Seattle Center,Stage Tech *,40.94
E04265,Seattle Center,Stage Tech *,40.94
E04266,Seattle Center,Sound&Video Equip Tech *,46.36
E04267,Seattle Center,Sound&Video Equip Tech *,46.36
E04268,Seattle Center,Security Ofcr,33.48
E04269,Seattle Center,Janitor-SC/Parks/SPU *,25.94
E04270,Seattle Center,Laborer *,29.29
E04271,Seattle Center,Gardener,33.02
E04272,Seattle Public Utilities,Actg Tech II-BU,35.9
E04273,Seattle Public Utilities,Actg Tech II-BU,35.9
E04274,Seattle Public Utilities,Meter Reader,31.56
E04275,Seattle Public Utilities,Meter Reader,34.14
E04276,Seattle Public Utilities,Util Act Rep II,41.7
E04277,Seattle Public Utilities,Util Act Rep II,38.55
E04278,Seattle Public Utilities,Util Act Rep II,41.7
E04279,Seattle Public Utilities,Util Svc Rep *,38.89
E04280,Seattle Public Utilities,"Civil Engrng Spec,Asst III",48.39
E04281,Seattle Public Utilities,Civil Engr Supv,83.72
E04282,Seattle Public Utilities,"Civil Engr,Assoc",64.5
E04283,Seattle Public Utilities,"Civil Engr,Sr",69.23
E04284,Seattle Public Utilities,"StratAdvsr2,Utils L21SPU",78.778
E04285,Seattle Public Utilities,Student Engr Intern *,27.35
E04286,Seattle Public Utilities,"Civil Engr,Sr",77.67
E04287,Seattle Public Utilities,Pmp Stat Maint Lead Wkr CII,40.47
E04288,Seattle Public Utilities,Wtr Pipe Wkr Aprn,36.32
E04289,Seattle Public Utilities,"Truck Drvr,Heavy",40.92
E04290,Seattle Public Utilities,Wtr Pipe Wkr,43.39
E04291,Seattle Public Utilities,Wtr Pipe Wkr Sr-WDM II,48.38
E04292,Seattle Public Utilities,Wtr Pipe Wkr Sr-WDM II,48.38
E04293,Seattle Public Utilities,Wtr Pipe CC-WDM II,55.76
E04294,Seattle Public Utilities,"Civil Engr,Sr",69.23
E04295,Seattle Public Utilities,"StratAdvsr2,Utils L21SPU",75.01
E04296,Seattle Public Utilities,"Envrnmtl Anlyst,Sr",62.96
E04297,Seattle Public Utilities,"Forest Maint Wkr,Sr",44.54
E04298,Seattle Public Utilities,"Constr&Maint Equip Op,Sr",40.79
E04299,Seattle Public Utilities,Scale Attendant,32.14
E04300,Seattle Public Utilities,"Truck Drvr,Heavy",40.92
E04301,Seattle Public Utilities,Maint Laborer *,34.69
E04302,Seattle Public Utilities,"StratAdvsr1,Utils L21SPU",54.863
E04303,Seattle Public Utilities,Plng&Dev Spec II *,49.32
E04304,Seattle Public Utilities,"Envrnmtl Anlyst,Sr",62.96
E04305,Seattle Public Utilities,Info Technol Prof B-BU,63.44
E04306,Seattle Public Utilities,Muni Government Intern *,25.68
E04307,Seattle Public Utilities,Drainage&Wstwtr Lead Wkr CII,47.48
E04308,Seattle Public Utilities,Drainage&Wstwtr Coll Wkr,42.58
E04309,Seattle Public Utilities,"Plng&Dev Spec,Sr-BU",60.83
E04310,Seattle Public Utilities,Info Technol Prof B-BU,59.39
E04311,Seattle Public Utilities,Actg Tech III-BU,39.47
E04312,Seattle Public Utilities,StratAdvsr1 L21SPU *,59.63
E04313,Seattle City Light,Asst To The General Mgr&CEO,65.52
E04314,Seattle City Light,"Prgm Intake Rep,Sr",42.57
E04315,Seattle City Light,Meter Reader,35.47
E04316,Seattle City Light,"Mgmt Systs Anlyst,Sr BU Hold",60.83
E04317,Seattle City Light,"Mgmt Systs Anlyst,Sr BU Hold",60.83
E04318,Seattle City Light,Lnwkr,61.86
E04319,Seattle City Light,Lnwkr,61.86
E04320,Seattle City Light,Warehouser-BU,36.7
E04321,Seattle City Light,Lnwkr,61.86
E04322,Seattle City Light,Lnwkr,61.86
E04323,Seattle City Light,"Mat Suplr,Elec-Asg Phd/Cw/D",46.43
E04324,Seattle City Light,Cblspl CC-Asg Locator,69.6
E04325,Seattle City Light,Cblspl CC-Net Area,69.6
E04326,Seattle City Light,Cblspl-Net Area,61.86
E04327,Seattle City Light,Util Constr Wkr,36.6
E04328,Seattle City Light,Elctn-Con,61.86
E04329,Seattle City Light,Prot&Cntrl Elctn-In chg,74.65
E04330,Seattle City Light,"Mat Suplr,Elec-Asg Equip Cust",52.23
E04331,Seattle City Light,Pwr Dispatcher,81.56
E04332,Seattle City Light,Info Technol Prof B-BU,63.515
E04333,Seattle City Light,"Mgmt Systs Anlyst,Sr BU Hold",58.65
E04334,Seattle City Light,"Personnel Spec,Asst",36.37
E04335,Seattle City Light,"Mgmt Systs Anlyst,Sr BU Hold",60.83
E04336,Seattle City Light,Admin Support Supv-BU,42.63
E04337,Seattle City Light,Meter Elctn,57.33
E04338,Seattle City Light,"Trng&Ed Coord,Sr",47.56
E04339,Seattle City Light,Cooperative Intern *,20.94
E04340,Seattle City Light,"Manager2,Utils",71.3983
E04341,Seattle City Light,"Mat Controller,Sr-BU",33.99
E04342,Seattle City Light,"StratAdvsr2,Utils L21C",68.5051
E04343,Seattle City Light,"Manager2,PC&RM L21C",78.78
E04344,Seattle City Light,Hydroelec Op II,54.6
E04345,Seattle City Light,Elctn-Con-Wkg CC,69.6
E04346,Seattle City Light,Generation Supv-BU,85.45
E04347,Seattle City Light,"Warehouser,Chief",47.08
E04348,Seattle City Light,Elecl Pwr Systs Engr,82.62
E04349,Seattle City Light,Elecl PwrSystsEngr-Mrt,84.37
E04350,Seattle City Light,"Civil Engrng Spec,Sr",64.43
E04351,Seattle City Light,"Pwr Anlyst,Sr",66.37
E04352,Seattle City Light,Pwr Marketer-BU,70
E04353,Seattle City Light,Exec Asst,60.83
E04354,Seattle City Light,"Elecl Engr,Assoc",62.14
E04355,Seattle City Light,"Capital Prjts Coord,Asst",50.11
E04356,Seattle City Light,"StratAdvsr2,Utils L21C",78.78
E04357,Seattle City Light,"Elecl Pwr Systs Engr,Prin",87.25
E04358,Office of Housing,Admin Staff Anlyst,47.56
E04359,Immigrant & Refugee Affairs,"StratAdvsr1,Exempt",50.924
E04360,Office of Inspector General,"StratAdvsr1,Exempt",54.881
E04361,Seattle Dept of Transportation,Capital Prjts Coord,60.71
E04362,Seattle Dept of Transportation,"Civil Engrng Spec,Asst I",38.89
E04363,Seattle Dept of Transportation,"Civil Engrng Spec,Assoc",57.3
E04364,Seattle Dept of Transportation,"Manager3,Engrng&Plans Rev",86.16
E04365,Seattle Dept of Transportation,Info Technol Prof C-BU,56.5
E04366,Seattle Dept of Transportation,Maint Laborer,34.69
E04367,Seattle Dept of Transportation,Civil Engr Supv,83.72
E04368,Seattle Dept of Transportation,"Manager3,General Govt",86.16
E04369,Seattle Dept of Transportation,"Civil Engr,Sr",71.87
E04370,Seattle Dept of Transportation,"Signal Elctn,Journey-Level",56.52
E04371,Seattle Dept of Transportation,"Signal Elctn,Journey-Level",56.52
E04372,Seattle Dept of Transportation,"Transp Plnr,Sr",62.96
E04373,Seattle Dept of Transportation,"Civil Engr,Sr",74.79
E04374,Seattle Dept of Transportation,Sfty&Hlth Supv,64.25
E04375,Seattle Dept of Transportation,"Cement Finisher,Sr",42.17
E04376,Seattle Dept of Transportation,Bridge Maint Mechanic,56.52
E04377,Seattle Dept of Transportation,"Tree Trimmer,Lead",43.09
E04378,Seattle Dept of Transportation,Maint Laborer,34.69
E04379,Seattle Dept of Transportation,"Constr&Maint Equip Op,Sr",40.79
E04380,Seattle Dept of Transportation,Street Paving CC,47.87
E04381,Seattle Dept of Transportation,Cement Finisher,39.86
E04382,Seattle Dept of Transportation,Cement Finisher,39.86
E04383,Seattle Dept of Transportation,"Maint Laborer,Sr-Traffic",37.14
E04384,Seattle Dept of Transportation,Traffic Sign&Marking Lead Wkr,37.39
E04385,Seattle Dept of Transportation,Cust Svc Rep,34.78
E04386,Seattle Dept of Transportation,Radio Dispatcher,34.4
E04387,Seattle Dept of Transportation,Street Maint Supv,50.79
E04388,Seattle Dept of Transportation,Executive3,120.938
E04389,Seattle Dept of Transportation,Cooperative Intern *,20.94
E04390,Information Technology,Executive2,102.42
E04391,Information Technology,Executive2,102.42
E04392,Information Technology,Accountant,47.14
E04393,Information Technology,"Info Technol Prof A,Exempt",71.87
E04394,Information Technology,"Manager2,Info Technol",65.835
E04395,Information Technology,"Info Technol Prof A,Exempt",82.2
E04396,Information Technology,"StratAdvsr2,Info Technol",71.321
E04397,Information Technology,Info Technol Prof B-BU,57.5
E04398,Information Technology,Info Technol Prof B-BU,63.576
E04399,Information Technology,"Info Technol Prof A,Exempt",85.41
E04400,Information Technology,"Info Technol Prof A,Exempt",78.728
E04401,Information Technology,"Info Technol Prof A,Exempt",77.666
E04402,Information Technology,"StratAdvsr2,Info Technol",70.457
E04403,Information Technology,"StratAdvsr1,Info Technol",60.64
E04404,Information Technology,"StratAdvsr2,Info Technol",69.884
E04405,Information Technology,Info Technol Prof B-BU,63.5
E04406,Information Technology,Info Technol Prof B-BU,60.943
E04407,Information Technology,"Info Technol Prof A,Exempt",79
E04408,Information Technology,Info Technol Prof B-BU,62.321
E04409,Information Technology,"Civil Engrng Spec,Sr",62.05
E04410,Information Technology,Info Technol Prof B-BU,62
E04411,Information Technology,Info Technol Prof B-BU,68.173
E04412,Information Technology,Info Technol Prof B-BU,66.01
E04413,Information Technology,Executive1,86.69
E04414,Information Technology,"Info Technol Prof A,Exempt",84.488
E04415,Police Department,Maint Laborer *,34.69
E04416,Police Department,Pol Ofcr-Patrl,73.33
E04417,Police Department,Pol Ofcr-Academy Instructor,71.04
E04418,Police Department,Maint Laborer,34.69
E04419,Police Department,Pol Sgt-SWAT-BWV,89.25
E04420,Police Department,Pol Ofcr-Diver-BWV,78.87
E04421,Police Department,Parking Enf Ofcr,33.59
E04422,Police Department,Pol Data Tech Trne,33.17
E04423,Police Department,Pol Data Tech,42.04
E04424,Police Department,Pol Data Tech,43.54
E04425,Police Department,Pol Data Tech,43.54
E04426,Police Department,Pol Data Tech,43.54
E04427,Police Department,Pol Ofcr-Patrl-BWV,76.59
E04428,Police Department,Pol Ofcr-Patrl-BWV,67.46
E04429,Police Department,Pol Sgt-Patrl-BWV,82.13
E04430,Police Department,Pol Lieut-WC,98.25
E04431,Police Department,Pol Ofcr-Patrl-BWV,77.89
E04432,Police Department,Pol Ofcr-Patrl-BWV,67.46
E04433,Police Department,Pol Ofcr-BWV,66.48
E04434,Police Department,Pol Ofcr-Patrl-BWV,74.63
E04435,Police Department,Pol Ofcr-BWV,62.17
E04436,Police Department,Pol Ofcr-Patrl-BWV,71.37
E04437,Police Department,Pol Ofcr-Patrl-BWV,67.46
